so_hieu,level,title,heading,path,ordinal,content
790/QĐ-ĐHCNTT,dieu,Điều 3,Môn học,1/3,1003.0,"1. Học phần (hay môn học) là khối lượng kiến thức tương đối trọn vẹn, thuận tiện cho
người học tích lũy trong quá trình học tập, nội dung được bố trí giảng dạy trong một học
kỳ. Mỗi học phần được ký hiệu bằng một mã riêng do Trường quy định. Mỗi học phần
thực hành, thí nghiệm, kiến tập,… có khối lượng từ 1 – 3 tín chỉ, mỗi học phần lý thuyết
hoặc học phần có cả lý thuyết và thực hành có khối lượng từ 1 – 4 tín chỉ. Trường có hai
hình thức tổ chức giảng dạy thực hành:
- Thực hành Hình thức 1 (HT1): là hình thức dạy thực hành có sự hướng dẫn của giảng
viên cho toàn thời lượng học thực hành.
- Thực hành Hình thức 2 (HT2): là hình thức dạy thực hành có sự hướng dẫn của giảng
viên với thời lượng 09 tiết/tín chỉ thực hành, không nhất thiết phải sử dụng phòng
thực hành chuyên dụng.
Trang 5/27
2. Các loại học phần
- Học phần tích lũy: là học phần mà sinh viên có kết quả tổng kết học phần được từ 5
điểm trở lên.
- Học phần bắt buộc: là học phần bắt buộc sinh viên phải học và tích lũy theo ngành
hoặc chuyên ngành đã chọn.
- Học phần tự chọn: là học phần sinh viên có thể đăng ký học hay không tùy theo
nguyện vọng.
- Học phần chung (Giáo dục quốc phòng-An ninh, Giáo dục Thể chất, Lý luận chính
trị, Ngoại ngữ,…) là các học phần được giảng dạy và học tập chung cho các ngành
theo quy định của Bộ GD&ĐT và hướng dẫn của ĐHQG-HCM.
- Học phần tự chọn định hướng: là học phần mà sinh viên phải chọn trong các học
phần quy định cho một ngành học cụ thể.
- Học phần tiên quyết: là học phần bắt buộc sinh viên phải học trước và tích lũy mới
được học tiếp sang học phần có liên quan khác.
- Học phần học trước: là học phần sinh viên phải học trước khi học các học phần có
liên quan khác. Học phần học trước có thể thi đạt hoặc không đạt.
- Học phần song hành: Hai học phần được gọi là song hành khi sinh viên đăng ký học
phần này thì bắt buộc phải đăng ký học phần kia.
- Học phần thay thế: là học phần được sử dụng khi một học phần thuộc chương trình
giáo dục thay đổi hoặc điều chỉnh, không còn tổ chức giảng dạy. Học phần thay thế
có thời lượng tương đương nhưng nội dung có thể khác với học phần không còn tổ
chức giảng dạy, do khoa phụ trách chuyên môn quy định.
- Học phần tương đương: là học phần có nội dung kiến thức và thời lượng tương
đương với một học phần khác.
- Học phần mới: là học phần sinh viên đăng ký học lần đầu tiên.
- Học phần học lại: là học phần sinh viên đã học nhưng kết quả chưa đạt (điểm nhỏ
hơn 5), sinh viên phải đăng ký học lại học phần đó nếu là học phần bắt buộc.
- Học phần học cải thiện: là học phần sinh viên đã học có kết quả đạt (từ 5 điểm trở
lên), nhưng muốn đăng ký học lại. Sinh viên chỉ được đăng ký học cải thiện theo quy
định tại Khoản 3 Điều 14 của quy chế này.
- Học phần điều kiện: là các học phần sinh viên bắt buộc phải học như giáo dục thể
chất, giáo dục quốc phòng - an ninh, có kết quả đánh giá không tính vào điểm trung
bình chung học kỳ, điểm trung bình chung tích lũy.
- Học phần tài năng: là các học phần được tổ chức nhằm tăng cường tương tác giữa
giảng viên và sinh viên, khuyến khích tư duy phản biện, khả năng sáng tạo, khả năng
phát triển và trình bày ý tưởng của sinh viên.
- Học phần tiên tiến: là các học phần được tổ chức dựa trên cơ sở của chương trình
đang được áp dụng ở trường đại học tiên tiến trên thế giới đáp ứng mục tiêu của
chương trình tiên tiến.
3. Đối với chương trình đào tạo chuyên sâu đặc thù, yêu cầu khối lượng thực tập tối thiểu là
8 tín chỉ.
4. Khoá luận tốt nghiệp là học phần đặc biệt có khối lượng tương đương 10 tín chỉ.
Trang 6/27"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/3/1,3001.0,Môn học ................................................................................................................................ 4
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/3/1,3001.0,"Học phần (hay môn học) là khối lượng kiến thức tương đối trọn vẹn, thuận tiện cho
người học tích lũy trong quá trình học tập, nội dung được bố trí giảng dạy trong một học
kỳ. Mỗi học phần được ký hiệu bằng một mã riêng do Trường quy định. Mỗi học phần
thực hành, thí nghiệm, kiến tập,… có khối lượng từ 1 – 3 tín chỉ, mỗi học phần lý thuyết
hoặc học phần có cả lý thuyết và thực hành có khối lượng từ 1 – 4 tín chỉ. Trường có hai
hình thức tổ chức giảng dạy thực hành:
- Thực hành Hình thức 1 (HT1): là hình thức dạy thực hành có sự hướng dẫn của giảng
viên cho toàn thời lượng học thực hành.
- Thực hành Hình thức 2 (HT2): là hình thức dạy thực hành có sự hướng dẫn của giảng
viên với thời lượng 09 tiết/tín chỉ thực hành, không nhất thiết phải sử dụng phòng
thực hành chuyên dụng.
Trang 5/27"
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/3/2,3002.0,"Các loại học phần
- Học phần tích lũy: là học phần mà sinh viên có kết quả tổng kết học phần được từ 5
điểm trở lên.
- Học phần bắt buộc: là học phần bắt buộc sinh viên phải học và tích lũy theo ngành
hoặc chuyên ngành đã chọn.
- Học phần tự chọn: là học phần sinh viên có thể đăng ký học hay không tùy theo
nguyện vọng.
- Học phần chung (Giáo dục quốc phòng-An ninh, Giáo dục Thể chất, Lý luận chính
trị, Ngoại ngữ,…) là các học phần được giảng dạy và học tập chung cho các ngành
theo quy định của Bộ GD&ĐT và hướng dẫn của ĐHQG-HCM.
- Học phần tự chọn định hướng: là học phần mà sinh viên phải chọn trong các học
phần quy định cho một ngành học cụ thể.
- Học phần tiên quyết: là học phần bắt buộc sinh viên phải học trước và tích lũy mới
được học tiếp sang học phần có liên quan khác.
- Học phần học trước: là học phần sinh viên phải học trước khi học các học phần có
liên quan khác. Học phần học trước có thể thi đạt hoặc không đạt.
- Học phần song hành: Hai học phần được gọi là song hành khi sinh viên đăng ký học
phần này thì bắt buộc phải đăng ký học phần kia.
- Học phần thay thế: là học phần được sử dụng khi một học phần thuộc chương trình
giáo dục thay đổi hoặc điều chỉnh, không còn tổ chức giảng dạy. Học phần thay thế
có thời lượng tương đương nhưng nội dung có thể khác với học phần không còn tổ
chức giảng dạy, do khoa phụ trách chuyên môn quy định.
- Học phần tương đương: là học phần có nội dung kiến thức và thời lượng tương
đương với một học phần khác.
- Học phần mới: là học phần sinh viên đăng ký học lần đầu tiên.
- Học phần học lại: là học phần sinh viên đã học nhưng kết quả chưa đạt (điểm nhỏ
hơn 5), sinh viên phải đăng ký học lại học phần đó nếu là học phần bắt buộc.
- Học phần học cải thiện: là học phần sinh viên đã học có kết quả đạt (từ 5 điểm trở
lên), nhưng muốn đăng ký học lại. Sinh viên chỉ được đăng ký học cải thiện theo quy
định tại Khoản 3 Điều 14 của quy chế này.
- Học phần điều kiện: là các học phần sinh viên bắt buộc phải học như giáo dục thể
chất, giáo dục quốc phòng - an ninh, có kết quả đánh giá không tính vào điểm trung
bình chung học kỳ, điểm trung bình chung tích lũy.
- Học phần tài năng: là các học phần được tổ chức nhằm tăng cường tương tác giữa
giảng viên và sinh viên, khuyến khích tư duy phản biện, khả năng sáng tạo, khả năng
phát triển và trình bày ý tưởng của sinh viên.
- Học phần tiên tiến: là các học phần được tổ chức dựa trên cơ sở của chương trình
đang được áp dụng ở trường đại học tiên tiến trên thế giới đáp ứng mục tiêu của
chương trình tiên tiến."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/3/3,3003.0,"Đối với chương trình đào tạo chuyên sâu đặc thù, yêu cầu khối lượng thực tập tối thiểu là
8 tín chỉ."
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/3/4,3004.0,"Khoá luận tốt nghiệp là học phần đặc biệt có khối lượng tương đương 10 tín chỉ.
Trang 6/27"
790/QĐ-ĐHCNTT,dieu,Điều 30,Công bố thông tin ................................ ................................ ................................ ............. 23,1/30,31.0,"CHƯƠNG 5. THỰC TẬP, KHÓA LUẬN TỐT NGHIỆP VÀ CÔNG NHẬN TỐT NGHIỆP ......... 24 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/30/1,30001.0,"CHƯƠNG 5. THỰC TẬP, KHÓA LUẬN TỐT NGHIỆP VÀ CÔNG NHẬN TỐT NGHIỆP ......... 24"
790/QĐ-ĐHCNTT,dieu,Điều 31,"Thực tập, khóa luận tốt nghiệp và chuyên đề tốt nghiệp ................................ .................. 24",1/31,32.0,
790/QĐ-ĐHCNTT,dieu,Điều 32,"Chấm thực tập, khóa luận tốt nghiệp ................................ ................................ ................ 25",1/32,33.0,
790/QĐ-ĐHCNTT,dieu,Điều 33,Điều kiện xét tốt nghiệp và công nhận tốt nghiệp ................................ ............................ 25,1/33,34.0,
790/QĐ-ĐHCNTT,dieu,Điều 34,Cấp bằng tốt nghiệp ................................ ................................ ................................ .......... 26,1/34,35.0,"CHƯƠNG 6. ĐIỀU KHOẢN THI HÀNH ................................ ................................ .......................... 27 
 
 
Trang 3/27 
 DANH M ỤC TỪ VIẾT TẮT 
 
ĐHCNTT Đại học Công nghệ Thông tin 
ĐHQG -HCM Đại học Quốc gia TP. Hồ Chí Minh 
P. ĐTĐH Phòng Đào tạo Đại học 
Bộ GD&ĐT Bộ Giáo dục và Đào tạo 
TCHP Tín chỉ học phí 
TCHPHL Tín chỉ học phí học lại 
TCHPCT Tín chỉ học phí học cải thiện 
TCHPHM Tín chỉ học phí học mới 
HPHK Học phí học kỳ 
CSĐT Cơ sở đào tạo 
ĐTBHK Điểm trung bình học kỳ 
ĐTB C Điểm trung bình chung 
ĐTBCTL Điểm trung bình chung tích lũy 
ĐKHP Đăng ký học phần 
Văn bằng 1 Đào tạo cấp bằng tốt nghiệp đại học cho người đã có bằng tốt 
nghiệp trung học phổ thông hoặc bằng tốt nghiệp trung cấp 
Văn bằng 2 Đào tạo cấp bằng tốt nghiệp đại học thứ hai cho người đã có bằng 
tốt nghiệp đại học 
Liên t hông Đào tạo cấp bằng tốt nghiệp đại học cho người đã tốt nghiệp trình 
độ cao đẳng 
 
 
Trang 4/27 
 CHƯƠNG 1. QUY ĐỊNH CHUNG 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/34/1,34001.0,"CHƯƠNG 6. ĐIỀU KHOẢN THI HÀNH ................................ ................................ .......................... 27 
 
 
Trang 3/27 
 DANH M ỤC TỪ VIẾT TẮT 
 
ĐHCNTT Đại học Công nghệ Thông tin 
ĐHQG -HCM Đại học Quốc gia TP. Hồ Chí Minh 
P. ĐTĐH Phòng Đào tạo Đại học 
Bộ GD&ĐT Bộ Giáo dục và Đào tạo 
TCHP Tín chỉ học phí 
TCHPHL Tín chỉ học phí học lại 
TCHPCT Tín chỉ học phí học cải thiện 
TCHPHM Tín chỉ học phí học mới 
HPHK Học phí học kỳ 
CSĐT Cơ sở đào tạo 
ĐTBHK Điểm trung bình học kỳ 
ĐTB C Điểm trung bình chung 
ĐTBCTL Điểm trung bình chung tích lũy 
ĐKHP Đăng ký học phần 
Văn bằng 1 Đào tạo cấp bằng tốt nghiệp đại học cho người đã có bằng tốt 
nghiệp trung học phổ thông hoặc bằng tốt nghiệp trung cấp 
Văn bằng 2 Đào tạo cấp bằng tốt nghiệp đại học thứ hai cho người đã có bằng 
tốt nghiệp đại học 
Liên t hông Đào tạo cấp bằng tốt nghiệp đại học cho người đã tốt nghiệp trình 
độ cao đẳng 
 
 
Trang 4/27 
 CHƯƠNG 1. QUY ĐỊNH CHUNG"
790/QĐ-ĐHCNTT,dieu,Điều 1,Phạm vi điều chỉnh và đối tượng áp dụng,1/35,36.0,"1. Quy ch ế này quy đ ịnh nh ững đi ều chung nh ất về đào t ạo đại học theo hình th ức chính 
quy ( gọi tắt là hệ đại học chính quy) của Trư ờng Đại học Công ngh ệ Thông tin thuộc 
ĐHQG -HCM (gọi tắt là Trư ờng). 
2. Quy ch ế này áp d ụng đối với các đơn v ị, cá nhân liên quan trong đào t ạo hệ đại học 
chính quy. 
3. Quy đ ịnh đào t ạo đại học theo hình th ức đào t ạo từ xa (gọi tắt là hệ đại học từ xa) và đào 
tạo các chương trình đ ặc biệt của Trư ờng đư ợc xây d ựng, điều chỉnh phù h ợp với đặc thù 
hệ đào t ạo/chương trình dựa trên cơ s ở quy ch ế này. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/35/1,1001.0,"Quy ch ế này quy đ ịnh nh ững đi ều chung nh ất về đào t ạo đại học theo hình th ức chính 
quy ( gọi tắt là hệ đại học chính quy) của Trư ờng Đại học Công ngh ệ Thông tin thuộc 
ĐHQG -HCM (gọi tắt là Trư ờng)."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/35/2,1002.0,"Quy ch ế này áp d ụng đối với các đơn v ị, cá nhân liên quan trong đào t ạo hệ đại học 
chính quy."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/35/3,1003.0,"Quy đ ịnh đào t ạo đại học theo hình th ức đào t ạo từ xa (gọi tắt là hệ đại học từ xa) và đào 
tạo các chương trình đ ặc biệt của Trư ờng đư ợc xây d ựng, điều chỉnh phù h ợp với đặc thù 
hệ đào t ạo/chương trình dựa trên cơ s ở quy ch ế này."
790/QĐ-ĐHCNTT,dieu,Điều 2,Mục tiêu của chương trình giáo dục và phương thức đào tạo,1/36,37.0,"1. Mục tiêu chung của chương trình giáo d ục đại học của Trư ờng: 
 - Đào tạo nhân l ực, nâng cao dân trí, b ồi dưỡng nhân tài; nghiên c ứu khoa h ọc, công ngh ệ 
tạo ra tri th ức, sản phẩm mới, phục vụ yêu c ầu phát tri ển kinh t ế - xã hội, đảm bảo quốc 
phòng, an ninh và h ội nhập quốc tế; 
 - Đào t ạo ngư ời học có ph ẩm ch ất chính trị, đạo đức; có ki ến thức chuyên môn toàn di ện, 
nắm vững nguyên lý, quy lu ật tự nhiên - xã hội, có k ỹ năng th ực hành cơ b ản, có kh ả 
năng làm vi ệc độc lập, sáng t ạo và giải quy ết những vấn đề thuộc ngành đư ợc đào t ạo; có 
sức khỏe; có kh ả năng sáng t ạo và trách nhi ệm ngh ề nghiệp, thích nghi v ới môi trư ờng 
làm vi ệc; có ý th ức phục vụ nhân dân . Ngư ời học hoàn thành chương trình đào t ạo đáp 
ứng yêu c ầu chu ẩn đầu ra b ậc 6 c ủa Khung trình đ ộ quốc gia Vi ệt Nam và các năng l ực 
cốt lõi c ủa Bộ phẩm ch ất và năng l ực sinh viên t ốt nghi ệp ĐHQG -HCM . 
2. Mục tiêu c ụ thể của chương trình giáo d ục đại học được ghi trong b ản mô t ả của từng 
chương trình giáo d ục đại học. 
3. Phương th ức đào t ạo của Trư ờng theo h ọc chế tín ch ỉ, giúp cho sinh viên có th ể tích lũy 
kiến thức trong m ọi thời điểm, đ ồng th ời cũng yêu c ầu ở sinh viên tính tích c ực, ch ủ 
động trong vi ệc lập kế hoạch học tập cá nhân nh ằm tạo nên hi ệu quả cao trong h ọc tập và 
rèn luy ện. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/36/1,2001.0,"Mục tiêu chung của chương trình giáo d ục đại học của Trư ờng: 
 - Đào tạo nhân l ực, nâng cao dân trí, b ồi dưỡng nhân tài; nghiên c ứu khoa h ọc, công ngh ệ 
tạo ra tri th ức, sản phẩm mới, phục vụ yêu c ầu phát tri ển kinh t ế - xã hội, đảm bảo quốc 
phòng, an ninh và h ội nhập quốc tế; 
 - Đào t ạo ngư ời học có ph ẩm ch ất chính trị, đạo đức; có ki ến thức chuyên môn toàn di ện, 
nắm vững nguyên lý, quy lu ật tự nhiên - xã hội, có k ỹ năng th ực hành cơ b ản, có kh ả 
năng làm vi ệc độc lập, sáng t ạo và giải quy ết những vấn đề thuộc ngành đư ợc đào t ạo; có 
sức khỏe; có kh ả năng sáng t ạo và trách nhi ệm ngh ề nghiệp, thích nghi v ới môi trư ờng 
làm vi ệc; có ý th ức phục vụ nhân dân . Ngư ời học hoàn thành chương trình đào t ạo đáp 
ứng yêu c ầu chu ẩn đầu ra b ậc 6 c ủa Khung trình đ ộ quốc gia Vi ệt Nam và các năng l ực 
cốt lõi c ủa Bộ phẩm ch ất và năng l ực sinh viên t ốt nghi ệp ĐHQG -HCM ."
